Episode,Reward Mean,Reward Std
129,98.1,53.705213899583356
130,99.34,57.121137943847025
131,101.2,53.94849395488256
132,100.36,56.80061971492917
133,104.08,56.06169458730266
134,107.18,56.04986708280404
135,108.16,58.563592785962165
136,105.92,58.552144281827964
137,104.98,56.312872418302376
138,107.24,57.41656903716906
139,107.0,54.226192932936016
140,109.94,56.721569089721065
141,108.2,56.56147098511493
142,107.96,55.37326430688369
143,110.8,59.658025445031285
144,109.74,60.70875060483456
145,112.0,61.82167904546107
146,107.46,60.08134818727024
147,103.96,57.757409914226585
148,109.22,55.8126473122356
149,102.5,53.753976597085355
150,105.6,57.271284253105414
151,102.78,57.30455130266706
152,107.96,59.44946088906105
153,106.6,60.165106166282136
154,107.94,58.110036998783606
155,111.12,60.72154148240968
156,113.76,61.46269112233858
157,114.16,61.20501940200656
158,108.08,60.392661805885
159,98.8,54.49293532192957
160,104.0,58.95014843068675
161,105.0,59.328239481717304
162,106.16,60.49739167931128
163,101.72,58.39556147516695
164,101.36,55.028269098709615
165,107.0,57.452937261727534
166,104.64,58.23049372966023
167,106.24,59.43519496056188
168,108.86,59.77658739004761
169,108.56,62.81724603960285
170,105.94,58.89937520891033
171,102.8,57.99689646869046
172,104.56,61.78678175791324
173,104.84,57.666752986447925
174,101.6,59.06403304888686
175,101.9,62.5015999795205
176,101.38,62.34192489809726
177,102.48,61.32217869580304
178,104.54,60.42986347825056
179,103.58,61.89445532517432
180,98.1,59.85390546990229
181,99.04,62.39806407253355
182,101.82,59.441968338876535
183,101.64,59.63246095877648
184,99.3,57.9248651271628
185,99.5,57.85058340241695
186,98.92,56.176094559874834
187,102.22,61.35871250278969
188,93.68,58.3093268697213
189,87.36,56.1162222534625
190,96.12,60.97266272683193
191,97.14,58.108178426104516
192,98.2,55.4061368442161
193,102.88,61.78208154473269
194,102.92,62.751522690688546
195,107.6,63.15694736131568
196,104.26,63.7262300783594
197,107.52,63.141504575041616
198,108.32,64.82482240623571
199,105.12,63.18374474498959
200,102.2,60.91600774837434
201,104.58,62.23506728525326
202,99.04,62.31595622310549
203,105.84,63.207708390670206
204,99.68,61.78654869791646
205,95.0,57.22936309273413
206,98.92,60.70283024703214
207,99.16,63.58816242037507
208,98.9,62.742091135058615
209,102.08,61.762072504086206
210,96.68,57.96772895327191
211,103.96,63.129695072921116
212,106.88,60.74228839943389
213,106.36,63.02817147910924
214,107.68,60.9056450585658
215,114.1,58.841906835179955
216,107.4,58.604777962210534
217,105.34,57.95225966258781
218,103.9,58.96956842304342
219,104.28,58.29375266698826
220,106.5,58.57140940766237
221,110.92,61.178048350695185
222,114.22,62.91304793125192
223,120.54,65.4926591306232
224,118.56,63.72445684350711
225,113.96,62.92216143776374
226,112.52,61.55883039824587
227,116.46,64.84942867905622
228,113.18,62.666319502584464
229,110.78,66.43682412638339
230,117.2,65.8449694357891
231,114.96,65.58962113017577
232,115.3,64.18948512022821
233,112.98,65.64860699207561
234,112.02,66.50458330070191
235,113.18,65.52242059020713
236,114.6,65.40305803248039
237,115.12,64.5230625435588
238,109.82,70.00533979633268
239,106.38,65.41311489296316
240,104.66,65.82783909562883
241,107.82,66.2440004830626
242,111.16,68.68693034340667
243,110.6,66.94415583155859
244,107.12,64.6630157044968
245,103.24,65.8915958222291
246,103.5,66.31900180189687
247,108.16,66.71532357712131
248,104.4,67.88136710467755
249,107.04,68.36430647640623
250,111.3,69.12112556953915
251,106.4,67.61981957976523
252,109.12,70.5037984792309
253,105.06,68.81581504276471
254,106.1,69.57822935372818
255,106.38,66.9748878311864
256,113.34,70.48251130599702
257,110.96,70.222776931705
258,113.26,70.48597307266178
259,110.2,69.43226915491097
260,112.02,69.32517291720231
261,114.14,70.80932424476315
262,106.28,67.94852169105668
263,106.28,65.46267333374036
264,115.68,71.16500263472207
265,116.3,71.32664298843734
266,113.68,69.61104510061605
267,109.86,68.56705039594453
268,113.74,69.60052011299915
269,112.94,69.0282290081384
270,111.64,69.18287649411522
271,114.22,68.4228879834811
272,108.62,66.87328016480123
273,109.22,69.38653759916255
274,104.16,66.32205063174689
275,107.0,67.16100058813895
276,107.3,68.99079648764754
277,105.86,70.18974568980856
278,109.14,69.53934425920338
279,106.04,67.74598438283999
280,109.9,69.70631248316036
281,104.8,65.20552123861906
282,103.06,67.01236005394826
283,102.62,64.21740885460889
284,90.14,60.14549359677746
285,103.1,68.28740733107385
286,103.34,65.37082223744781
287,97.92,66.49987669161501
288,98.76,66.82291822421408
289,90.1,61.177855470750195
290,97.34,64.94909083274378
291,97.96,63.26925319616156
292,96.28,62.317586602820235
293,100.64,64.47596761584893
294,105.3,66.02522245324131
295,105.86,64.82962594369954
296,105.46,64.79913888316727
297,98.32,62.69176660455501
298,100.24,62.93792497373901
299,101.22,66.42929775332568
300,102.76,66.17629787167004
301,104.66,63.06777624112015
302,102.84,63.017572152535365
303,109.82,65.96231954684431
304,104.9,64.22810911119834
305,104.28,63.00445698520067
306,99.48,62.02716824102162
307,99.92,61.00257043764631
308,99.42,63.307847854748616
309,95.42,62.30187477114954
310,96.98,59.96715434302349
311,99.42,62.53609837525842
312,103.96,66.68311930316398
313,101.86,65.45869231813298
314,101.58,63.09043984630317
315,99.2,61.21927800946364
316,99.36,60.56855950078389
317,101.58,62.35289568255831
318,98.58,60.87268352882104
319,95.14,60.132523645694434
320,97.56,61.70774991846649
321,98.46,61.530873551413194
322,98.76,61.446093447834414
323,104.62,64.38226153219532
324,106.42,64.53590938384613
325,105.34,66.24790109882728
326,105.44,66.0848424375817
327,101.9,65.51221260192635
328,105.58,67.95972042320365
329,106.02,65.21824591324119
330,103.84,67.30746169630824
331,99.32,64.21633437062567
332,104.14,67.35250849077559
333,96.08,62.25587201220459
334,91.08,62.67657935784307
335,91.76,60.224101487693446
336,94.28,64.09837439436355
337,95.28,64.25139375920185
338,90.58,59.42258493199366
339,92.16,61.500035772347324
340,96.18,64.49393459853415
341,91.82,60.742304862426806
342,90.72,58.66857421141237
343,88.58,60.36326366259532
344,92.08,62.924030385854984
345,92.68,62.27244655543895
346,92.56,62.21741235377764
347,93.06,62.48308891212086
348,94.56,61.940991273953635
349,97.4,65.37522466500593
350,89.62,61.425040496527146
351,91.02,62.05883982157578
352,90.4,59.651655467388316
353,90.6,60.57491229873965
354,94.72,60.802644679322945
355,92.88,60.466069824323775
356,95.76,62.965247557680584
357,95.1,59.400420873929846
358,95.98,59.677630650018266
359,98.54,60.68746493304857
360,99.72,59.448142107218125
361,103.52,63.51731732370316
362,104.56,63.53586703587195
363,103.06,61.78848112714861
364,102.42,63.382675866517346
365,102.92,64.23950186606369
366,102.98,63.88504989432191
367,101.6,64.66436422017924
368,102.86,62.976506730684896
369,100.06,62.43217439750117
370,101.74,62.11048542718051
371,102.26,61.70180224272222
372,101.16,59.949765637573606
373,102.7,61.90096929774203
374,101.82,61.373183068829015
375,102.54,59.995403157241974
376,104.16,61.77616368794683
377,102.58,59.34107852070098
378,107.62,63.88392286013752
379,101.62,57.57877734026661
380,106.92,63.45292428249465
381,102.54,60.37688630593664
382,107.38,62.58846219551971
383,107.74,64.58724641908802
384,109.78,63.89844755547665
385,106.2,60.86049621881176
386,111.42,63.24621411594532
387,112.7,65.12180894293402
388,112.68,64.83500289195645
389,115.08,67.00114625885142
390,113.96,64.46548223662026
391,118.34,67.25164979388983
392,119.28,66.91577990280022
393,116.08,67.20352371713851
394,115.86,65.6938383716464
395,111.2,63.95123141894924
396,115.12,64.79803700730449
397,118.3,66.86501327301148
398,121.94,68.86956076526116
399,123.06,68.11355518544013
400,119.46,65.5961004938556
401,116.32,63.745255509724004
402,118.34,65.69097654929482
403,115.88,65.28756083665554
404,118.72,65.42172116354017
405,115.04,63.90022222183582
406,115.42,66.13473822432505
407,113.66,64.9734130240978
408,112.92,65.85008428240621
409,117.1,64.12058951694065
410,119.2,67.46139636858993
411,114.42,61.280042428183755
412,114.86,63.25219679979503
413,113.8,66.51947083373408
414,115.16,65.56198898752233
415,113.76,63.473950562415745
416,119.26,65.12904421224069
417,117.0,64.44873932048633
418,117.28,64.04062460657298
419,116.42,63.461197593490155
420,115.8,61.73491718630554
421,122.58,64.0930854304893
422,118.36,63.09604108024527
423,120.14,62.383334312939695
424,123.84,64.36718418573241
425,119.54,63.015937666593516
426,117.66,63.84500293679999
427,118.96,63.89709226561095
428,120.62,66.2473818350582
429,118.12,63.47775673415059
430,113.0,64.26040771734957
431,118.44,64.5762061443687
432,118.8,64.33101895664329
433,117.5,66.1474867247426
434,113.54,63.619245515802845
435,114.94,64.22286508713232
436,115.1,64.82476378668879
437,118.4,65.07964351469668
438,119.94,65.7399148158864
439,117.4,62.442613654458754
440,118.52,64.71359671660971
441,117.52,64.85313870584831
442,116.88,63.67782659607661
443,113.48,65.24760225479555
444,114.52,65.83410666212461
445,112.68,65.50982827026796
446,109.38,64.63834465702227
447,112.5,66.14990551769519
448,115.62,68.34234119489909
449,116.42,65.60368587206057
450,114.74,66.50558172063455
451,116.36,66.35021024834812
452,117.24,66.5800450585609
453,116.82,66.10376388678635
454,115.74,67.6635234081111
455,115.88,67.35121082801705
456,115.66,67.35209276629793
457,117.32,67.29708463224839
458,117.5,68.14990829047387
459,117.54,67.25390992351299
460,119.16,65.2274052833623
461,124.9,67.41134919284733
462,120.12,66.51094346045618
463,120.86,65.96969304157781
464,126.04,67.4874684663753
465,128.56,68.39185916466958
466,127.86,67.32132203098807
467,126.16,66.61151852345058
468,127.4,66.80089819755419
469,129.78,67.59919822009726
470,128.78,68.42522634233664
471,126.1,69.05599177479098
472,129.5,68.15166909181315
473,130.0,67.90699522140558
474,126.8,65.1266458525234
475,123.64,67.0506554777804
476,126.44,68.71249085864955
477,130.48,68.64116549127063
478,128.2,67.00298500813228
479,130.24,69.83310389779335
480,130.56,69.35017231413343
481,129.08,69.57954871943338
482,127.8,68.88076654625729
483,125.82,70.88601836751732
484,125.64,72.17001039212896
485,129.52,70.49176973235953
486,125.52,71.08958854853503
487,125.54,71.19500263361186
488,126.5,70.83847824452471
489,123.94,70.5972832338469
490,124.88,72.32389370049152
491,125.6,72.96245609901027
492,120.86,72.09410794232772
493,119.6,70.76665881614024
494,114.34,70.97453346095345
495,114.6,71.35348624979721
496,111.8,71.60000000000001
497,113.78,71.74156117621081
498,114.74,74.03075306924819
499,112.16,71.96509153749474
500,114.78,72.26210348446827
501,113.96,68.56236868720333
502,116.16,71.26018804353521
503,111.84,68.51696432271353
504,113.44,70.41339645266376
505,112.94,68.17166860213999
506,109.3,66.23329978190729
507,108.48,65.75781018251747
508,108.48,65.02376181058736
509,114.38,66.83079828941145
510,113.14,66.36656085710635
511,110.04,67.40147179401946
512,112.48,67.65034811440366
513,112.0,65.94785819114978
514,107.26,67.36521654385147
515,108.52,66.79857483509659
516,114.1,68.88548468291413
517,112.76,66.12338769300919
518,115.1,67.38464216718822
519,111.12,66.57225848654977
520,114.34,63.15365705958762
521,117.88,66.8106698065511
522,119.42,66.27822870294588
523,121.3,68.78117475007241
524,114.86,66.48639259277044
525,112.72,65.67588294039145
526,111.34,65.64498762281853
527,115.12,68.26555207423435
528,110.64,69.13689608306119
529,112.64,68.03991769542347
530,110.76,66.48445231781638
531,107.56,63.566393636889615
532,106.06,65.70461475421646
533,106.02,65.01553352853456
534,103.02,64.12846169993476
535,102.0,66.5026315268802
536,101.34,64.50569277203368
537,109.18,67.46960500847769
538,114.3,68.4564825272231
539,111.14,67.03760437247143
540,109.52,67.15154205228649
541,112.96,66.66602133020987
542,105.68,68.89976487623161
543,107.54,68.96178941993891
544,107.18,69.0396089212562
545,112.68,71.15151157916463
546,111.54,71.63887492137212
547,114.1,73.00664353331139
548,110.44,71.5785330947764
549,109.34,71.64875714204676
550,107.28,71.38404303484079
551,109.22,69.23591264654493
552,108.02,68.15350027694835
553,115.56,70.67337829763056
554,109.92,67.18268824630344
555,113.4,67.95086460082756
556,115.36,69.16090224975379
557,112.88,68.18405678749248
558,113.98,66.32450225972299
559,118.1,68.23701341647363
560,120.68,68.92385363573342
561,119.48,69.8728101624659
562,120.48,72.08973297217851
563,115.76,70.69867325487797
564,119.32,70.43449155066006
565,117.78,71.99174674919342
566,120.66,72.6923957508624
567,117.28,69.50396823203694
568,118.8,69.25055956452624
569,117.62,68.74645881789111
570,110.4,68.03734268767407
571,112.9,68.88374263931945
572,114.78,69.07627378485323
573,116.92,68.27762151686305
574,119.4,69.07937463527011
575,116.2,68.78546358061419
576,118.88,68.70593569699783
577,121.18,69.4822826337765
578,118.7,68.28096367216855
579,118.38,68.61716694822076
580,118.32,68.09300698309627
581,118.0,68.01323400633144
582,118.34,68.53396530188519
583,115.62,67.27254714963601
584,116.56,68.80208136386572
585,117.08,66.89898056024471
586,115.36,67.08912281435792
587,114.68,68.44543520206443
588,115.78,66.41574813250243
589,115.54,66.69339097691764
590,120.04,65.96603974773687
591,123.36,65.94778540633492
592,120.5,66.20944041449074
593,122.84,65.953729234972
594,120.42,65.06522573541108
595,122.12,64.72700827320851
596,120.54,63.00736782313637
597,124.28,64.6612836247472
598,129.4,63.635838958876
599,128.58,63.131637076825434
600,126.12,62.82440290205709
601,125.72,64.23209166763917
602,123.38,63.69392121702038
603,121.54,65.95610964876566
604,120.22,62.46256158692181
605,123.92,64.53149308670922
606,122.14,64.58637936902795
607,122.7,64.5591976406151
608,123.44,65.38047414939724
609,122.42,64.32234137529508
610,127.66,66.26812506778806
611,130.1,67.73396489206871
612,129.36,66.84063434767806
613,131.36,67.38716791793524
614,126.76,66.37968363889661
615,132.28,67.87843250989228
616,130.06,68.95430660952225
617,132.46,68.12876338228959
618,134.6,67.89727535034082
619,134.86,67.26782589024265
620,133.04,66.74247822788722
621,133.72,66.82755120457429
622,134.04,67.59555014939961
623,132.58,65.34771304338051
624,134.24,66.09616025156076
625,139.96,65.15119645869906
626,138.64,64.04334782005076
627,137.16,62.75041354445402
628,136.18,64.27338173769915
629,137.98,64.11629746016217
630,135.64,65.20207358665826
631,128.4,65.01661326153494
632,133.72,65.06428820789482
633,133.9,65.67899207509203
634,135.38,64.98211754013563
635,135.5,66.19826281708607
636,134.24,66.12096792999932
637,131.56,65.70606060326553
638,133.06,65.870299832322
639,133.36,65.74701818333665
640,130.84,66.48018050517013
641,131.26,67.26092773668826
642,132.48,68.64349641444555
643,132.5,65.91699325667092
644,133.32,63.81925728179543
645,139.2,65.29869830249297
646,142.88,64.8332137102581
647,146.06,62.932792723666715
648,139.54,63.68114634646584
649,140.82,63.86726548083926
650,142.3,64.67371954665977
651,138.88,64.1911645010433
652,142.22,64.20632056114101
653,138.98,62.26539648954305
654,139.98,64.79829936039988
655,138.94,64.43427969644729
656,139.26,63.96274228017432
657,134.6,63.40914760505774
658,135.3,62.48687862263565
659,132.54,63.43412646202358
660,133.72,63.13003722476329
661,133.66,63.58509573791645
662,136.0,62.45062049331455
663,134.2,63.94935496156313
664,135.28,61.864057416241295
665,133.26,62.36242779109871
666,136.32,60.70599311435403
667,136.22,61.172310729610345
668,136.46,63.76776928825408
669,136.68,67.46389849393526
670,136.36,66.76998127901491
671,136.78,67.03351102247292
672,134.28,67.01553252791474
673,131.3,66.76473620108146
674,128.34,66.45136868417384
675,135.48,66.81324419604245
676,134.82,66.2077608743869
677,137.5,65.67442424566812
678,133.6,66.18972729963465
679,130.04,66.60389177818364
680,131.02,66.71626188569022
681,128.84,68.0741830652414
682,128.14,66.19335616208019
683,130.5,67.03588591195017
684,127.92,68.26092293545408
685,127.4,67.34864512371423
686,130.44,67.87404805962291
687,130.38,66.91842496652173
688,128.92,67.33255973152959
689,129.28,67.00269845312202
690,131.92,65.7324394800619
691,128.22,63.78535568608205
692,133.42,65.96122800554885
693,136.4,66.61771536160634
694,136.7,68.10293679423818
695,133.44,68.0688357473521
696,130.68,68.80129068556782
697,133.62,68.9190510671759
698,133.1,68.99456500333922
699,135.76,68.81149903904142
700,130.56,70.59012962164044
701,128.66,70.1269163731017
702,125.74,71.22943492686153
703,125.1,71.24191182162365
704,124.62,73.68986090365486
705,124.44,71.71057383677808
706,127.04,71.16880215375274
707,128.36,70.90832391193575
708,128.28,69.15346412147407
709,124.24,71.26866352051229
710,123.98,71.60711975774474
711,123.86,72.32399601791926
712,124.14,72.33588597646398
713,123.38,71.40221004982969
714,126.06,72.86985933841235
715,122.94,70.36857537281824
716,123.7,71.42023522784004
717,125.24,70.44701838970903
718,123.72,71.37675812195452
719,128.18,71.16057616405307
720,129.6,71.6670077511263
721,128.96,70.8860945461097
722,129.88,70.76938321053817
723,129.08,70.06906307351342
724,129.66,72.67588595951203
725,128.26,72.06991327870458
726,127.86,69.65027207412761
727,124.12,69.59357441603355
728,127.02,69.51186661283094
729,131.04,70.2745928483403
730,124.28,71.38124123325399
731,125.46,71.42218422871144
732,127.32,70.53267044427001
733,123.6,69.82349174883767
734,122.44,69.68591249312877
735,121.14,70.980563536788
736,122.6,73.19289583012821
737,124.94,69.89975965623917
738,126.96,71.12494920912073
739,129.66,70.35100852155567
740,127.72,72.23435193867252
741,127.66,72.25167402904933
742,128.38,72.52224210543962
743,129.78,71.72817856323971
744,126.16,70.31567677267994
745,128.16,72.97269626373965
746,128.4,71.48286507968186
747,127.18,74.50897664040218
748,126.02,71.67188849193245
749,129.3,72.00534702367595
750,128.88,72.45540421528267
751,126.94,71.56742555101448
752,127.92,72.27747643630067
753,127.08,72.8282472671147
754,126.68,73.62049714583569
755,121.62,74.78151910733025
756,124.64,73.70068113660822
757,124.94,73.460849436962
758,123.74,72.8672244565415
759,125.38,74.3042098403583
760,124.64,72.27219659039014
761,124.98,72.42278370789123
762,125.0,72.62231062146122
763,126.52,72.49172090659731
764,126.94,72.5910214833763
765,122.8,71.47307185227174
766,127.06,72.85448785078377
767,124.96,72.09076501189317
768,125.44,71.37567092504278
769,123.98,70.81962722296693
770,126.44,69.72808903160906
771,124.32,69.89433167289033
772,122.86,72.147629205678
773,123.86,69.9831436847474
774,121.44,71.69467483711742
775,122.18,71.39963305227836
776,123.88,70.8541149122618
777,123.18,68.62060623457067
778,121.1,70.39524131644127
779,126.96,70.05596619846165
780,129.04,71.6787165063661
781,129.54,72.4144212156667
782,129.72,71.45125331301053
783,130.44,70.62497008848925
784,131.28,70.60001133144387
785,137.38,70.5288281484954
786,139.18,68.98860485616446
787,132.96,67.54552834940297
788,137.82,67.97519841824663
789,137.76,67.97074664883415
790,133.62,68.46397300770676
791,136.06,68.11296792828809
792,136.2,69.05186456570165
793,135.18,69.22765054513985
794,138.4,68.91647118069817
795,138.72,70.19944159322067
796,138.56,69.48299360275148
797,138.12,69.86405084161669
798,137.92,70.05621742572175
799,138.46,71.35242392518981
800,139.66,71.5135259933392
801,138.74,70.15206625609825
802,137.16,69.89316418649251
803,136.76,70.80863224212145
804,137.14,70.18632630363267
805,138.68,70.16820932587633
806,139.0,71.12805353726475
807,140.52,68.91218760132347
808,137.14,70.78615966416034
809,137.86,69.69993113339497
810,135.84,67.47484271934246
811,137.56,67.80830627585384
812,140.24,68.00751723155315
813,135.44,70.13021032336921
814,135.42,70.58472639317944
815,133.32,70.44357742193392
816,134.38,70.54328883742235
817,130.64,70.02107111434387
818,133.7,71.07777430392713
819,135.42,71.07857342406362
820,128.42,70.90898109548607
821,130.54,72.31409544480245
822,125.26,72.21711985395153
823,124.82,71.75226546946095
824,123.86,71.2334219310009
825,121.04,70.93432455447785
826,126.58,70.7952230026857
827,129.3,71.46222778503339
828,130.74,71.11590820625158
829,133.44,70.34519457645987
830,132.42,70.16126851760876
831,127.08,71.22635467297201
832,124.96,70.8228663639082
833,131.52,71.22646699085952
834,133.9,71.88386467073123
835,128.56,73.16533605471923
836,123.78,73.80333054815344
837,129.68,73.63000475349706
838,129.1,73.63864474581261
839,128.1,72.96033168784254
840,126.94,71.86749195568187
841,125.0,72.21772635579163
842,122.68,72.11225693320105
843,123.24,70.73487400144289
844,123.72,73.88722217000718
845,120.54,72.67109741843727
846,120.4,73.7552709980785
847,121.18,72.6874652192522
848,123.22,74.7974036982568
849,124.92,74.0421069392275
850,125.6,72.55866591937865
851,121.92,74.23956896426596
852,119.32,73.8962624223986
853,117.76,73.33718292926176
854,121.34,72.0654175038208
855,123.62,73.43211558984258
856,121.42,71.37144807274123
857,129.48,72.30138034643599
858,120.58,72.88541417869558
859,123.44,73.50705000202362
860,122.58,73.27512265428153
861,121.84,73.22331869015497
862,122.22,71.9536767649854
863,121.62,70.88607479611211
864,122.12,71.92041156723174
865,122.42,70.94648405664651
866,123.68,70.79108418438017
867,123.54,69.89369356386884
868,124.84,69.71638544847258
869,127.18,71.17968530416526
870,126.5,70.22314433290495
871,128.48,71.59867037871585
872,127.94,71.75525346620971
873,124.8,70.86973966369568
874,127.02,70.90486302081119
875,123.8,72.06580326340641
876,125.18,72.14809491594355
877,125.3,71.93114763438714
878,126.18,72.51336152737645
879,127.3,73.24459024392178
880,125.46,71.3081229594497
881,126.56,72.61822360812745
882,128.1,72.8506005465981
883,125.6,72.05303602208585
884,127.08,71.89432244621268
885,128.02,71.27846519110804
886,129.1,73.27543926855708
887,128.44,69.14221865112518
888,130.82,68.00608502185668
889,134.6,70.8934411634814
890,132.98,69.3721817445581
891,134.88,69.44829443550071
892,134.06,69.91120368009693
893,135.5,69.61213974588054
894,134.34,69.98760175916873
895,132.16,70.09889014813288
896,133.18,69.30416726287102
897,132.46,69.16681574281124
898,134.54,69.90428026952286
899,131.1,70.36568766096158
900,133.96,71.76794827776533
901,133.24,71.08377029955572
902,132.76,72.92970862412656
903,131.76,72.74656280539995
904,133.6,72.35965726839785
905,132.72,72.44806139573369
906,134.78,71.92031423735577
907,133.2,72.39336986216347
908,131.76,71.83190377541166
909,130.86,71.79498868305504
910,130.18,71.76926640282731
911,131.94,70.76960081843049
912,132.82,71.6652468076403
913,132.18,71.47522367925824
914,134.64,72.64179513200371
915,127.8,71.91522787282258
916,130.48,71.75576353157983
917,131.32,72.0015110952541
918,129.58,70.43070069224075
919,129.16,69.18594076833818
920,131.2,70.5115593360408
921,130.02,70.98774260391721
922,130.02,70.96801814902261
923,130.36,71.42261826620472
924,127.56,72.28780256723813
925,128.04,70.74120722747105
926,130.42,70.48179623136741
927,131.2,71.05153059575848
928,130.06,72.03010759397768
929,131.42,70.83504499892689
930,131.0,70.70502103811299
931,131.66,70.87865969387401
932,133.52,71.57855544784346
933,130.52,71.62631918505933
934,131.76,71.42788251096346
935,130.58,70.42331716129256
936,131.34,71.31973359456694
937,129.62,69.86784381959986
938,131.44,70.65441529019965
939,128.14,69.03014124279336
940,129.76,69.12931650175634
941,130.98,70.01870892839997
942,129.84,68.44862599059239
943,126.98,70.01699507976618
944,130.0,70.01856896566795
945,129.08,69.4854920109227
946,128.92,70.851348611018
947,130.6,71.18763937650974
948,130.44,71.30754798757283
949,131.18,70.2246936625572
950,132.32,71.92397096935069
951,133.24,71.89925173463212
952,129.88,70.47996594777837
953,131.28,71.40953437742051
954,130.02,71.17962910833408
955,127.44,73.0767158539572
956,127.62,72.86340370858338
957,127.84,72.62020655437439
958,126.36,72.1267661828811
959,126.82,72.43277987209933
960,129.46,73.22273144317958
961,127.3,72.72805510942803
962,127.68,72.56788270302503
963,126.62,71.22496472445597
964,125.06,71.5380765746466
965,124.26,71.14599356253308
966,127.92,70.75389459245334
967,131.86,71.65807979565177
968,131.7,72.08390943893095
969,131.24,72.02209660930457
970,131.12,72.35043607332301
971,131.96,71.57624186837418
972,133.0,72.41381083743626
973,133.88,71.72604547861256
974,134.0,72.43148486673458
975,132.18,71.96657279598632
976,132.02,71.70146163084821
977,132.02,71.10569316165899
978,130.92,69.02487667500755
979,136.88,70.9855309200403
980,136.08,70.89593500335545
981,136.56,70.60627734132427
982,136.36,70.19964672275782
983,137.3,70.69321042363262
984,136.2,70.27887307007705
985,138.04,70.73781449832896
986,138.46,70.20148431479207
987,135.3,72.08002497224871
988,135.22,72.40229001903187
989,136.3,72.715129099796
990,136.08,73.30861886572411
991,137.74,72.86557760698808
992,136.96,72.60935476920311
993,133.28,72.80523058132567
994,132.62,71.82670534000567
995,132.76,71.88339446631606
996,133.62,72.29409104484265
997,129.9,70.94906623768911
